id1,id2,similarity
00000015,00000018,0.0100490153234603
00000018,00001153,0.0100427763489368
00000018,00000022,0.0100384345090792
00000008,00000009,0.0100310869408827
00000006,00000156,0.010019750233997
00000015,00001555,0.0099980121750085
00000005,00000006,0.0099953619543909
00000003,00000032,0.0099393456647991
00000001,00000834,0.0099162919459482
00000009,00000889,0.0099041794515932
00000015,00000029,0.0098996933989304
00000018,00000033,0.0098945854336139
00000018,00000151,0.0098942963765702
00000002,00001036,0.0098810939644753
00000009,00000950,0.0098783393338285
00000002,00000666,0.0098697442550109
00000015,00000133,0.0098613555346248
00000015,00000069,0.0098284645296225
00000018,00000052,0.0098256375134972
00000003,00001165,0.0098227149533883
00000009,00000991,0.0097844614642024
00000000,00000146,0.0097818597220477
00000000,00001036,0.009775696424769
00000002,00000753,0.0097665788256767
00000003,00000019,0.0097508443237888
00000003,00000050,0.0097426042779838
00000000,00000960,0.009722872324248
00000000,00000925,0.0097171742707504
00000000,00001030,0.0097056407816997
00000018,00001555,0.0096934908318518
00000009,00000775,0.0096776992132513
00000006,00001153,0.009668509509915
00000000,00001041,0.0096665086950051
00000009,00000615,0.0096546698034718
00000004,00000018,0.0096242085499732
00000003,00000054,0.009617302927359
00000009,00000543,0.0096116771552392
00000002,00000544,0.0095872203943771
00000018,00000081,0.009578564220929
00000015,00000024,0.0095744948174189
00000009,00001117,0.0095536487099636
00000018,00000141,0.0095489499520847
00000022,00000054,0.0095450620623471
00000002,00001099,0.009531308492632
00000015,00000019,0.0095308510693994
00000019,00000938,0.0095098045190725
00000022,00000149,0.0095063986435511
00000022,00000090,0.0094963139765177
00000022,00000141,0.0094951279805206
00000004,00000049,0.0094892869416821
00000018,00000165,0.0094879316827223
00000019,00001241,0.0094849505143084
00000009,00000738,0.0094819039968794
00000004,00000019,0.0094801627348857
00000002,00000862,0.0094766334814828
00000015,00000141,0.0094736176387149
00000022,00000133,0.0094665038070552
00000019,00000854,0.0094663513431043
00000000,00000393,0.0094562736443815
00000003,00000090,0.009451596550548
00000000,00000245,0.0094493098079123
00000009,00000960,0.0094471358396247
00000000,00000542,0.0094443156672011
00000021,00000022,0.0094278686623779
00000004,00000321,0.0094253324361894
00000001,00000987,0.009415343190739
00000003,00000037,0.0094147149166975
00000009,00000624,0.0093969429824253
00000009,00000730,0.0093777845127182
00000015,00002117,0.0093774168461825
00000018,00000170,0.0093702852606739
00000009,00000753,0.0093685184557783
00000003,00000024,0.0093646342307703
00000022,00000045,0.0093323767799028
00000000,00001098,0.009322090856105
00000008,00000729,0.0093038086188849
00000009,00000859,0.009303523331847
00000002,00001946,0.0092552722895289
00000002,00000623,0.0092407461406179
00000006,00000133,0.0092400719032572
00000009,00000952,0.0092115362910157
00000018,00000045,0.0092068006079893
00000003,00000042,0.0092015348995898
00000015,00001556,0.0091921856323288
00000004,00000006,0.0091885170736474
00000003,00000033,0.0091806993503075
00000006,00000050,0.0091802916776571
00000004,00000050,0.0091783194135264
00000019,00000154,0.0091702816325636
00000000,00001117,0.0091682084928057
00000015,00000052,0.0091619709980894
00000018,00000021,0.0091584551367619
00000004,00000022,0.0091545608811264
00000004,00000037,0.0091545103696802
00000015,00000762,0.0091509024815064
00000019,00001153,0.009145903438122
00000006,00001165,0.0091424451716252
00000006,00000018,0.0091410896274799
00000006,00000069,0.0091377095324927
00000002,00001924,0.0091354396960057
00000018,00000167,0.0091316954032818
00000018,00000153,0.0091242636552438
00000009,00000758,0.0091182811617043
00000000,00000001,0.0091042074452345
00000006,00000070,0.0090981015403995
00000004,00000171,0.009097148035207
00000018,00000037,0.0090889271415756
00000002,00001730,0.0090818788136795
00000006,00000141,0.009078256884915
00000002,00001120,0.0090685853278104
00000015,00000153,0.009063863197847
00000019,00000133,0.009063567366234
00000009,00001853,0.0090601172149899
00000022,00001981,0.0090593413398801
00000017,00000018,0.0090496837802756
00000001,00000731,0.0090403953352078
00000009,00000961,0.009033329908067
00000019,00000232,0.0090233145893762
00000009,00000833,0.0090149933965338
00000000,00000802,0.009006947482333
00000015,00000077,0.0089956290159548
00000019,00000321,0.0089799902123916
00000006,00000049,0.0089777703742345
00000008,00002098,0.0089752080693606
00000009,00000245,0.0089702628040899
00000009,00001080,0.0089599972000008
00000006,00001981,0.0089566138052064
00000003,00001153,0.0089529467566332
00000019,00000165,0.0089206680428256
00000003,00000052,0.0089133647360247
00000018,00001980,0.008904061710517
00000022,00000052,0.0088905354853251
00000006,00000019,0.0088901634253934
00000002,00002096,0.0088785890608402
00000003,00000155,0.0088699442529092
00000000,00001042,0.0088588684896133
00000002,00000116,0.0088555753837002
00000000,00000753,0.0088489881474517
00000003,00000049,0.0088434762326515
00000006,00000090,0.0088381594980579
00000009,00000776,0.0088128640705545
00000004,00000032,0.0088124670806564
00000018,00000072,0.0088113556991936
00000006,00000010,0.0088106970595562
00000019,00000762,0.0088073923178832
00000004,00000151,0.0088070088395298
00000002,00000614,0.0088021259626989
00000000,00001078,0.0087955471468893
00000008,00001041,0.0087948412973732
00000009,00001036,0.0087923622792417
00000009,00000148,0.0087911026572105
00000019,00000577,0.0087904116696148
00000009,00000229,0.0087859706003266
00000018,00000166,0.0087837596946914
00000001,00000757,0.008780272201032
00000002,00001101,0.0087792406645382
00000004,00000021,0.0087764195861358
00000009,00001051,0.0087668265722492
00000018,00000168,0.0087485341739949
00000000,00001062,0.0087455507264227
00000019,00001980,0.0087438716448314
00000008,00000757,0.0087417611642164
00000000,00000730,0.0087409024512298
00000008,00000987,0.0087326434115086
00000019,00000677,0.0087225571722389
00000003,00000030,0.0087171047709242
00000006,00000037,0.0087092025237763
00000015,00000131,0.0087015855139632
00000019,00000151,0.0086825194807207
00000022,00000131,0.0086765632833992
00000019,00001093,0.0086694544928049
00000019,00000055,0.0086678646878816
00000018,00000133,0.0086637252180886
00000009,00000622,0.0086633215092178
00000018,00000155,0.0086632653938001
00000008,00000753,0.0086568701390883
00000022,00000150,0.0086448462214347
00000008,00000546,0.0086419769366185
00000019,00000050,0.0086417199681078
00000000,00000932,0.0086394586206435
00000019,00001165,0.0086304790392586
00000019,00001555,0.0086247801477922
00000022,00000023,0.0086227182495629
00000006,00000033,0.0086191375207222
00000019,00002125,0.0086185991094184
00000008,00000147,0.008618332762381
00000002,00000622,0.0086118010820598
00000015,00000021,0.0086086647545349
00000000,00001706,0.0086084046748828
00000009,00000739,0.0085996666605649
00000018,00000044,0.0085981649524936
00000019,00000567,0.0085901288493112
00000015,00000045,0.0085878015766535
00000019,00000578,0.0085865143797191
00000019,00000663,0.0085863388827605
00000000,00001132,0.0085862809478396
00000000,00000530,0.0085844825418116
00000009,00000727,0.0085620049013088
00000018,00000076,0.0085575965710069
00000000,00000835,0.0085565440732654
00000000,00000147,0.0085562485936456
00000018,00000055,0.0085537922669468
00000010,00000029,0.0085479410745616
00000019,00000378,0.0085429552816648
00000000,00000541,0.0085352693280168
00000006,00000054,0.008529317446369
00000002,00000802,0.0085258144087252
00000002,00000992,0.008524535191641
00000019,00000166,0.0085179738072565
00000008,00000393,0.0085165414415652
00000003,00000153,0.008511307001737
00000019,00000054,0.0085102857508681
00000004,00000141,0.0084958646894577
00000000,00001737,0.0084934583160101
00000001,00000729,0.0084858561834092
00000009,00001643,0.0084855600720837
00000018,00001763,0.0084661585541905
00000009,00000785,0.0084523252793603
00000009,00000649,0.0084382660480888
00000015,00000042,0.0084282913624931
00000004,00000705,0.0084191670168443
00000006,00001555,0.0084147894392697
00000009,00001079,0.0084140823410705
00000006,00000024,0.008399846860702
00000000,00000823,0.0083983716108999
00000010,00000045,0.008391853028864
00000022,00000042,0.0083852823299456
00000004,00000133,0.0083843661814614
00000015,00001981,0.0083644893629594
00000000,00002098,0.0083636919594669
00000009,00000064,0.0083612254548639
00000017,00000090,0.0083577695687075
00000009,00000251,0.0083536930382364
00000002,00001939,0.0083526379327221
00000019,00000051,0.0083494369837658
00000009,00000832,0.0083375114609613
00000019,00001584,0.0083361423209063
00000000,00000332,0.0083293753464165
00000008,00000950,0.0083257727932735
00000012,00000015,0.0083248246586346
00000009,00000995,0.0083237572741269
00000001,00001029,0.0083225723169193
00000023,00000337,0.0083152971472755
00000002,00001971,0.0083151204291087
00000015,00000159,0.0083073527855224
00000010,00000070,0.0083071169109835
00000023,00001460,0.0083066836317227
00000023,00000045,0.0083033152825928
00000004,00000137,0.0082999491384952
00000019,00000254,0.0082997331296899
00000003,00000004,0.0082947953247609
00000019,00000579,0.0082945774845177
00000004,00001152,0.0082945381170198
00000001,00001041,0.0082904732044128
00000019,00000150,0.0082901019577801
00000022,00000029,0.0082832001039444
00000023,00001153,0.0082755677172548
00000002,00000651,0.0082726411892729
00000006,00000131,0.0082720193794672
00000023,00000070,0.0082704180362148
00000018,00000132,0.008268727590494
00000022,00000153,0.0082666843262095
00000018,00000029,0.0082617519059035
00000019,00001001,0.0082610239530113
00000015,00000155,0.0082608094448722
00000002,00001043,0.0082586269894011
00000002,00001967,0.008254700122537
00000010,00000033,0.0082494071084799
00000018,00000023,0.0082434815728576
00000022,00000068,0.0082414917029559
00000002,00001706,0.0082388533290255
00000002,00000229,0.008237721413274
00000004,00000016,0.0082355112944855
00000008,00000932,0.0082332077192101
00000023,00000032,0.0082302717926196
00000000,00000991,0.0082295545434647
00000003,00001556,0.0082257203122048
00000023,00001619,0.0082256738523329
00000017,00000019,0.0082212867927077
00000019,00000809,0.0082207489868004
00000001,00001055,0.0082196003906617
00000018,00000854,0.0082186067119039
00000004,00000674,0.0082176781899239
00000023,00001241,0.0082152728410495
00000015,00000154,0.0082121500499256
00000006,00000150,0.0082021712049298
00000006,00000023,0.0081938538594356
00000019,00000052,0.0081885986608312
00000019,00000346,0.0081849333331834
00000018,00000038,0.0081819122136101
00000002,00000009,0.0081777625154605
00000008,00000834,0.0081760260890285
00000017,00000051,0.0081728836252006
00000019,00000684,0.0081715710723192
00000019,00001286,0.0081711146310031
00000002,00000858,0.0081679357298519
00000019,00000703,0.0081676685154923
00000019,00000755,0.0081670700187677
00000001,00000009,0.0081607407924408
00000019,00001270,0.0081555558791097
00000019,00000032,0.0081551793651662
00000018,00000024,0.008155001776316
00000002,00001058,0.008154162139497
00000019,00000676,0.0081538207535491
00000023,00000055,0.0081494714737721
00000004,00000015,0.0081494091504275
00000009,00000714,0.0081445164510259
00000023,00000239,0.0081432220996232
00000019,00001451,0.0081392485129813
00000022,00000154,0.0081353444443713
00000002,00001945,0.0081350339165596
00000033,00000052,0.0081319006797822
00000010,00000153,0.008129827651152
00000008,00000174,0.0081298165574923
00000015,00000142,0.0081281583958992
00000004,00000176,0.0081281175679817
00000022,00000155,0.0081274154927865
00000002,00000652,0.0081229256860628
00000019,00000782,0.0081216995836166
00000002,00001868,0.0081208260353167
00000019,00000942,0.0081205432794128
00000001,00001051,0.0081188496718844
00000004,00000156,0.0081106376316829
00000008,00000542,0.0081097589346437
00000004,00000683,0.0081075768160614
00000009,00000798,0.0081061578152756
00000000,00000752,0.0081034791135657
00000023,00000170,0.0081003015488538
00000008,00000721,0.0081001733968087
00000023,00001620,0.0080977147642496
00000019,00000230,0.008094042358237
00000010,00000081,0.0080937864541339
00000008,00001029,0.0080892223849875
00000021,00000024,0.0080871386224975
00000010,00000055,0.0080861213379658
00000003,00000141,0.0080817283523878
00000022,00000170,0.0080794103864854
00000008,00000146,0.0080723754679405
00000022,00000159,0.0080716049495235
00000021,00000033,0.0080705463480088
00000019,00000149,0.0080697881028006
00000008,00001099,0.0080697006603545
00000023,00000030,0.008069438344386
00000023,00000338,0.0080673404304165
00000015,00000072,0.0080614895230527
00000015,00001167,0.0080591142721557
00000016,00000019,0.0080583665957981
00000018,00000032,0.0080570771924695
00000010,00000171,0.0080566864406013
00000002,00001123,0.0080533153660774
00000004,00000052,0.0080473933707485
00000009,00000741,0.0080458842280792
00000010,00000011,0.0080452367793616
00000011,00000015,0.0080428276645977
00000021,00000153,0.0080423835182188
00000019,00000077,0.0080420400786533
00000002,00000660,0.0080379836921016
00000002,00001966,0.0080357715430738
00000019,00000043,0.0080355907417821
00000002,00000961,0.0080339949197878
00000004,00001981,0.008032359859919
00000019,00000049,0.0080311944061044
00000009,00000909,0.0080294803075206
00000010,00000042,0.0080281480079539
00000021,00000329,0.0080281317811167
00000002,00001059,0.0080229680966556
00000003,00000154,0.008022772156931
00000019,00000990,0.0080219786743599
00000001,00000931,0.0080196555963211
00000000,00000738,0.0080158967601031
00000008,00001051,0.0080130828837365
00000021,00000150,0.0080115949059087
00000009,00001098,0.0080110396272402
00000009,00000537,0.0080085511226403
00000001,00000542,0.0080080950971068
00000019,00000159,0.0080072321179737
00000009,00000743,0.0080066461418169
00000018,00000149,0.0080027450822364
00000019,00000033,0.0080016771093257
00000001,00000546,0.0080016658741636
00000001,00002098,0.0079938572593447
00000001,00000174,0.0079929617639545
00000033,00001153,0.0079919436681138
00000023,00000525,0.0079907480169749
00000018,00000152,0.0079899574466736
00000015,00000226,0.0079875968962014
00000009,00001060,0.0079853355239718
00000009,00000407,0.007985144823351
00000023,00001093,0.0079840868922444
00000023,00000875,0.0079829251934521
00000004,00000054,0.0079810906995376
00000018,00000525,0.0079806198168546
00000024,00000167,0.0079785314004321
00000019,00000076,0.0079784362114066
00000002,00000834,0.0079773834557178
00000000,00000880,0.0079769795199181
00000017,00000166,0.007969625531209
00000019,00000024,0.0079623750563438
00000002,00001806,0.0079619165359442
00000015,00000031,0.0079615335087553
00000009,00000715,0.0079547302824987
00000009,00001147,0.0079528305504413
00000017,00000170,0.0079518019077238
00000003,00000854,0.0079495303801827
00000030,00000141,0.007948634665294
00000006,00001584,0.0079418929155663
00000000,00000739,0.0079382037197732
00000023,00000137,0.0079372855612157
00000009,00000764,0.0079352010244468
00000000,00000832,0.0079328506273132
00000000,00000729,0.0079301043391474
00000030,00000132,0.0079295838051415
00000019,00000168,0.0079263858203614
00000029,00000030,0.0079247415580298
00000021,00002027,0.0079233240433519
00000006,00000153,0.0079230596628057
00000023,00000705,0.0079205575426644
00000008,00000541,0.007919201332305
00000017,00000142,0.0079134304327282
00000033,00001555,0.0079114997540935
00000024,00000151,0.0079106479184697
00000010,00000072,0.0079106159304591
00000032,00000142,0.0079082705298001
00000002,00000932,0.0079048761250571
00000004,00000131,0.0079042240006136
00000009,00000835,0.0079022773247651
00000000,00000191,0.0079006535254327
00000015,00000619,0.0079005578045042
00000010,00000168,0.0078986200736144
00000000,00000721,0.007897350351953
00000023,00000257,0.0078950893739151
00000030,00000049,0.0078925117362213
00000009,00000772,0.0078875447176702
00000021,00001152,0.0078867791810739
00000002,00002098,0.0078864275491629
00000002,00000259,0.0078836047161846
00000000,00001774,0.0078828162400255
00000023,00000321,0.0078789652630516
00000010,00000167,0.0078781028985831
00000006,00000321,0.0078776431427415
00000010,00000038,0.0078772146853513
00000023,00000312,0.0078763280922829
00000030,00000383,0.0078759073499295
00000017,00001981,0.0078733403285476
00000030,00000155,0.00786440996885
00000019,00001403,0.0078633144393494
00000024,00001153,0.0078598854526276
00000015,00000076,0.0078597006967065
00000023,00001001,0.0078591832378357
00000017,00001686,0.0078589146385116
00000030,00000033,0.0078549975318292
00000015,00001262,0.0078547678168579
00000030,00000576,0.0078500414026918
00000006,00000052,0.0078490598578244
00000033,00000576,0.0078475132946773
00000004,00000045,0.0078471393162382
00000000,00001051,0.007846219556106
00000030,00001165,0.0078434226122656
00000009,00001924,0.0078406417324066
00000004,00000938,0.0078391078612964
00000000,00001053,0.007834643311294
00000002,00001972,0.0078345730662163
00000009,00000651,0.0078333627072482
00000019,00000021,0.0078329741606633
00000023,00000378,0.0078301361312943
00000015,00000782,0.0078298639009176
00000019,00001460,0.0078282570983296
00000032,00000153,0.0078264514018341
00000010,00000156,0.0078263149450479
00000008,00000439,0.0078247567777705
00000009,00000259,0.0078237413829432
00000015,00000149,0.007820543724448
00000003,00001241,0.0078170046091414
00000009,00000147,0.0078126704357492
00000010,00000019,0.0078097898604531
00000021,00000282,0.0078060819450408
00000004,00000030,0.007803261972112
00000004,00001153,0.0078027249769231
00000000,00001328,0.0078009064316173
00000002,00001929,0.0077971633440046
00000030,00002117,0.0077969564791678
00000002,00001130,0.0077969490582116
00000019,00000674,0.0077961356215448
00000019,00000653,0.0077911400034666
00000023,00001451,0.0077894347115139
00000009,00000623,0.0077882470508116
00000009,00000146,0.0077829375577684
00000019,00000630,0.0077816798055339
00000019,00000934,0.0077773090221223
00000019,00000045,0.0077738541050091
00000022,00000321,0.0077737162487999
00000024,00000171,0.0077720374695789
00000015,00000596,0.0077711204857472
00000008,00001060,0.0077710665793623
00000019,00000619,0.0077710048413445
00000009,00000742,0.0077708744575603
00000002,00001878,0.0077706565467271
00000000,00000775,0.007767108577804
00000015,00000327,0.0077599695171119
00000010,00000137,0.0077557919621469
00000032,00000054,0.0077537434001459
00000005,00001502,0.0077533457421253
00000002,00000863,0.0077520915748937
00000010,00000015,0.0077514355342571
00000015,00001584,0.0077513722741541
00000002,00000743,0.0077493814838074
00000002,00001885,0.0077491359138797
00000002,00001328,0.00774810890387
00000033,00001556,0.0077450533045588
00000024,00001981,0.0077436320867301
00000024,00000149,0.0077428452877054
00000017,00000154,0.0077399154108121
00000032,00000052,0.0077387035073793
00000019,00000401,0.0077362068670404
00000021,00000054,0.0077346364445881
00000004,00000024,0.0077317811883272
00000023,00001796,0.007727200214026
00000004,00001165,0.0077269961337901
00000003,00000029,0.007726410374064
00000022,00000230,0.0077261416648717
00000015,00001980,0.0077239917536582
00000000,00001924,0.0077220877916167
00000019,00001261,0.0077178118514858
00000009,00000910,0.0077171148004431
00000009,00001053,0.0077164560348276
00000000,00000002,0.0077148663742199
00000003,00000023,0.0077145330827585
00000009,00001017,0.007714099937709
00000006,00001451,0.0077086539097164
00000001,00001042,0.007705893004541
00000019,00000763,0.0077052787320151
00000019,00000940,0.007704918186974
00000004,00000051,0.0077022459516961
00000018,00002117,0.0077021780606861
00000001,00000541,0.0076974205255072
00000009,00001967,0.0076967868122999
00000023,00000325,0.0076963077546031
00000002,00000146,0.0076958197194107
00000023,00000401,0.0076950118860786
00000000,00001055,0.0076945511175274
00000019,00001449,0.0076943659221868
00000009,00000642,0.0076937399375963
00000030,00001152,0.007688702349632
00000021,00000137,0.0076881286945068
00000008,00001117,0.0076875226613355
00000004,00001584,0.0076859665317533
00000021,00000151,0.007684244344337
00000024,00000321,0.0076832515760771
00000030,00000854,0.0076784121283668
00000022,00000076,0.0076783455564808
00000023,00001555,0.0076774226652193
00000030,00001241,0.0076760899916604
00000124,00000376,0.0076754858548815
00000032,00000321,0.0076748997892494
00000004,00000069,0.0076740307431957
00000009,00000425,0.0076708213827891
00000018,00000194,0.0076691409756997
00000023,00000156,0.0076679538242597
00000017,00000042,0.0076674101723985
00000019,00001245,0.0076660217878501
00000124,00000425,0.0076657716092271
00000018,00001556,0.0076653968201983
00000009,00000858,0.0076647997440076
00000006,00000155,0.007658340060401
00000006,00000017,0.0076558153987773
00000007,00000131,0.007655387927812
00000019,00002056,0.007654077195274
00000015,00001502,0.0076481719531628
00000019,00001556,0.0076472197147415
00000017,00000022,0.0076446399567749
00000019,00001182,0.0076442493983022
00000124,00000744,0.0076426973674466
00000010,00000525,0.0076417732234766
00000019,00000059,0.0076411245847493
00000124,00000848,0.0076378972846398
00000023,00000567,0.0076377210371805
00000015,00000170,0.0076351957171324
00000124,00000947,0.0076338910001601
00000019,00000226,0.0076323627272932
00000019,00001167,0.0076322169554562
00000124,00001146,0.0076302593526737
00000004,00002126,0.0076280594703703
00000015,00000990,0.0076275543071601
00000011,00000033,0.0076274460031966
00000009,00000302,0.0076265273186919
00000019,00000613,0.0076259353948198
00000010,00000131,0.0076255866730957
00000007,00000075,0.0076245415863039
00000003,00001981,0.0076239792388026
00000019,00000262,0.007623765497552
00000006,00000525,0.0076235783729355
00000009,00000830,0.0076202958748241
00000006,00001556,0.0076190166171896
00000124,00000780,0.0076185533909049
00000023,00002125,0.0076183948617683
00000023,00000840,0.0076151062066555
00000124,00001784,0.0076147823635802
00000002,00000721,0.0076137658876195
00000004,00000577,0.0076134748839902
00000008,00000768,0.007612265113487
00000019,00000609,0.0076103769421929
00000124,00000879,0.0076099916440582
00000018,00000676,0.0076088244995418
00000010,00001556,0.0076069980760804
00000030,00000171,0.0076063438504748
00000000,00000952,0.0076046227417394
00000009,00001954,0.0076034863544243
00000000,00000859,0.0076022929840844
00000124,00000370,0.0076021704048025
00000009,00000375,0.0076018635330013
00000019,00002126,0.0076017462580805
00000016,00000487,0.0076002793046978
00000019,00000890,0.0075969270096396
00000002,00000728,0.007595328112936
00000008,00000802,0.0075952603331803
00000010,00001153,0.0075947603848231
00000004,00001394,0.0075947410219501
00000017,00000942,0.007593700852727
00000000,00001079,0.0075908862570511
00000001,00001123,0.0075905846913788
00000002,00001298,0.0075898128627501
00000017,00000576,0.0075891009504672
00000008,00001328,0.0075876704985545
00000037,00000170,0.0075859560728509
00000022,00001584,0.007584834913295
00000033,00000154,0.0075825470906765
00000016,00001240,0.0075825005938291
00000015,00000232,0.0075824584839687
00000004,00000254,0.0075814751762679
00000015,00000321,0.0075808911017301
00000000,00000889,0.0075788896191207
00000019,00000153,0.0075788694606346
00000019,00000547,0.0075787712991042
00000008,00000392,0.0075767236335254
00000009,00000790,0.0075742577404242
00000000,00001643,0.0075733596995709
00000019,00001346,0.0075722317609459
00000010,00001159,0.0075720331595341
00000018,00000142,0.0075701342862535
00000018,00000578,0.0075685868537378
00000009,00000546,0.0075674786864438
00000124,00001099,0.0075671667452026
00000030,00000090,0.0075671483965187
00000002,00000832,0.0075664276257735
00000017,00000151,0.0075662275816334
00000124,00000406,0.0075657366884432
00000021,00000762,0.0075641046209297
00000019,00001201,0.0075626652486669
00000023,00000578,0.0075610851015495
00000033,00000166,0.0075586999903347
00000124,00002068,0.007557784716613
00000021,00000683,0.0075570970996341
00000124,00000183,0.007556090737655
00000019,00000240,0.0075556760725241
00000019,00000761,0.0075552449039045
00000002,00002069,0.0075551543211975
00000124,00001940,0.007554994064806
00000021,00000159,0.0075530306051252
00000124,00000881,0.0075529818581377
00000064,00000714,0.0075509289626678
00000226,00000401,0.0075502878247691
00000015,00000854,0.0075489284854904
00000064,00000226,0.0075481729288997
00000004,00000081,0.0075477852105976
00000022,00001560,0.0075468734471912
00000022,00000763,0.0075444130464838
00000124,00000781,0.0075441959271518
00000019,00000875,0.0075439883727542
00000124,00000487,0.0075428544068887
00000030,00000990,0.0075427910329455
00000019,00001763,0.0075401190109116
00000002,00001968,0.0075395820580127
00000016,00001250,0.0075394996568248
00000226,00000855,0.0075379716580731
00000226,00000807,0.0075367987626659
00000064,00001502,0.00753675715889
00000002,00000830,0.0075366895537338
00000226,00000481,0.007535835059778
00000009,00000721,0.0075357553400018
00000008,00001030,0.0075354728682847
00000124,00000877,0.0075346481027543
00000017,00000133,0.0075343691788013
00000226,00000336,0.0075340781497363
00000019,00000179,0.0075339231166456
00000064,00001749,0.0075326190126448
00000064,00000715,0.0075320130090883
00000000,00001739,0.0075311708260902
00000033,00000168,0.0075293754327012
00000021,00000284,0.0075292214580973
00000124,00001127,0.0075291695579645
00000006,00002117,0.007526834792316
00000124,00000258,0.0075264985324499
00000002,00001731,0.0075263956723224
00000023,00000829,0.007525890056273
00000226,00001028,0.0075254182092476
00000010,00000022,0.0075251935409827
00000000,00000800,0.0075251002211853
00000030,00000152,0.0075250233204992
00000004,00000029,0.007524101498678
00000226,00001117,0.0075238294013931
00000002,00001364,0.0075234139511251
00000023,00000043,0.0075200488546142
00000004,00000010,0.0075198115640969
00000226,00001421,0.0075195371886412
00000124,00000790,0.007519148093004
00000001,00002068,0.0075187366099464
00000124,00000138,0.0075184640380034
00000019,00000525,0.0075162005569484
00000010,00000165,0.0075157756056566
00000226,00000950,0.0075146337332706
00000019,00001226,0.0075143717978985
00000050,00000149,0.0075140736963048
00000005,00000686,0.0075137368527375
00000009,00001822,0.0075133173481208
00000119,00000226,0.0075129934915896
00000019,00000135,0.007512818655121
00000226,00001162,0.007512724780769
00000021,00000312,0.0075110122010396
00000226,00000878,0.0075097151554132
00000019,00000081,0.0075096359873086
00000016,00001182,0.0075094200045558
00000019,00000072,0.0075093993534693
00000226,00001634,0.0075087833149555
00000005,00000706,0.0075084968398572
00000029,00001152,0.0075080409335788
00000019,00000061,0.0075077803176922
00000009,00001018,0.0075076194845728
00000030,00000653,0.0075075868027493
00000000,00000764,0.0075074173778566
00000030,00000077,0.0075047789487835
00000021,00000679,0.0075040124413448
00000226,00001811,0.0075039342526385
00000017,00000045,0.0075030734253861
00000124,00000751,0.007502769348
00000226,00001956,0.007502622471989
00000124,00001073,0.007501057010826
00000019,00002117,0.0075008183418448
00000000,00000124,0.0074984496461074
00000030,00000133,0.0074982463169796
00000021,00001785,0.0074981785430541
00000023,00000716,0.0074978740044603
00000064,00001471,0.0074972975934997
00000124,00000831,0.007496841331005
00000064,00000896,0.0074963936988473
00000124,00000429,0.0074963842665608
00000021,00001613,0.0074959718416087
00000124,00001823,0.0074953734345419
00000016,00000782,0.0074939858065262
00000002,00000965,0.0074929944686343
00000019,00001244,0.0074923888277251
00000070,00001093,0.00749201367073
00000015,00000030,0.0074884301605848
00000022,00000142,0.0074869578578727
00000032,00000154,0.0074862197857078
00000021,00000723,0.0074859897558817
00000009,00000879,0.0074859059567072
00000015,00000081,0.0074854553545402
00000226,00001309,0.0074852176773393
