doc_id,scaled_score,normalized_score
0155,0.7267441860465129,0.8606740128521859
0157,3.8657991798305424,0.9995500743084006
0158,3.0860441992394683,0.9650526536452422
0160,0.0,0.8285218618245043
0161,0.9080070240479188,0.8686933272891292
0162,0.9685015698139288,0.871369688255153
0172,0.7267441860465129,0.8606740128521859
0175,0.7172923939521292,0.8602558527172502
0176,2.9069767441860517,0.9571304659352305
0177,3.841122457136692,0.9984583425406693
0179,3.779989868057554,0.9957537536708524
0187,0.9255994852094274,0.8694716416933909
0192,3.6859081829097584,0.9915914519863129
0193,3.8678940443336307,0.9996427539626435
0195,3.6677744687420577,0.9907891918130537
0196,3.869239867782759,0.9997022950221026
0197,3.1025243014027315,0.9657817557748201
0198,3.8670864577141084,0.9996070252324282
0199,0.9686651244169009,0.8713769241331925
0204,0.8325254631435519,0.8653539203938299
0206,0.9383067402404799,0.8700338279354691
0210,2.9919005820980837,0.9608876120050903
0211,2.7982751824199847,0.9523213610287846
0212,0.9383067402404799,0.8700338279354691
0214,0.9657562733216829,0.8712482326052433
0222,0.953649486931718,0.8707126119123725
0224,0.9689922336229007,0.8713913958892736
0225,0.9689922336229007,0.8713913958892736
0226,0.953649486931718,0.8707126119123725
0227,-0.03559562205326938,0.8269470631014393
0228,3.841271993068829,0.9984649582136482
0230,0.9689922336229007,0.8713913958892736
0232,3.8697605168778737,0.9997253292460565
0235,0.9555340111640498,0.8707959858270136
0237,3.7413267921964644,0.9940432466201624
0238,3.8708547289118544,0.9997737386743647
0239,0.9255994852094274,0.8694716416933909
0240,0.7267441860465129,0.8606740128521859
0241,0.96375507236518,0.8711596967536664
0242,0.9689922336229007,0.8713913958892736
0243,3.865679023834445,0.9995447584437435
0246,0.8280392137440806,0.8651554426199322
0249,3.144549422836318,0.9676410042933942
0251,3.0079134342859692,0.9615960423603845
0253,0.9585179111074593,0.8709279976180592
0254,0.9336644032782448,0.8698284446355447
0255,3.859019314511658,0.9992501238473368
0256,0.9333966115696035,0.8698165971662073
0260,3.7979112759963796,0.9965466211278491
0261,0.20692021723178744,0.8376762936078653
0262,0.9600933384191768,0.8709976966646178
0264,0.9585179111074593,0.8709279976180592
0265,0.9585179111074593,0.8709279976180592
0266,0.8668558533346249,0.8668727435388311
0267,3.866884678371152,0.9995980982399134
0268,0.9483142361256247,0.8704765731617617
0269,0.9585179111074593,0.8709279976180592
0270,0.9673099582220845,0.8713169697379597
0271,3.831072191520235,0.9980137051233046
0272,3.8282287297458084,0.9978879065078246
0273,3.8656029143069315,0.9995413912547513
0275,0.7267441860465129,0.8606740128521859
0276,0.7267441860465129,0.8606740128521859
0278,3.8350042643364723,0.9981876653715829
0279,-0.9629248058704298,0.785920759014078
0280,3.173682201775163,0.9689298780488119
0281,3.827519368293675,0.9978565233925825
0282,3.865942514869658,0.9995564156454401
0283,0.7751937955617905,0.8628174894596035
0284,3.0133107458109043,0.9618348267615878
0285,3.8759689778089523,1.0
0287,0.958797826413671,0.8709403814518387
0288,3.8435056835290915,0.998563779717014
0290,0.9639454038106732,0.8711681172756304
0292,0.9484123256739974,0.8704809127767652
0293,3.8724775369704534,0.9998455339095944
0294,0.9689922336229007,0.8713913958892736
0295,0.9657562733216829,0.8712482326052433
0296,2.9350826972233124,0.95837391151647
0298,-0.7267441860465129,0.7963697107968226
0301,0.9663736529940681,0.8712755463214712
0304,3.874223257389675,0.999922766954796
0305,3.873085072996385,0.9998724121295176
0306,3.7900757278687136,0.9961999658237924
0308,0.9549835954362762,0.8707716346867537
0310,0.9383067402404799,0.8700338279354691
0311,0.9689922336229007,0.8713913958892736
0312,0.8300703988081137,0.865245305009199
0314,3.8617460839476814,0.9993707598350859
0315,0.9685015698139288,0.871369688255153
0319,0.9585179111074593,0.8709279976180592
0322,3.8402830379903885,0.998421205496183
0324,0.9689922336229007,0.8713913958892736
0325,0.9689922336229007,0.8713913958892736
0326,0.9590777417198826,0.8709527652856184
0329,0.7267441860465129,0.8606740128521859
0330,0.908430232558155,0.868712050609107
0332,0.9585179111074593,0.8709279976180592
0334,3.859019314511658,0.9992501238473368
0336,-0.7267441860465129,0.7963697107968226
0338,2.9043581635571636,0.9570146163674258
0339,2.7787030457432915,0.9514554630877405
0340,3.86890341174001,0.9996874097492537
0342,3.8689860961319544,0.9996910678191887
0343,3.8759689778089523,1.0
0345,3.873105065275606,0.9998732966151361
0347,3.7633840814286224,0.9950190910896058
0350,3.874472646021032,0.9999338002469694
0351,3.812297970179457,0.9971831080417378
0353,3.7160754641781257,0.9929260935315195
0354,0.8720930145923456,0.8671044426744384
0355,3.869239866579499,0.9997022949688686
0356,3.874823669741123,0.9999493300136731
0358,0.9689922336229007,0.8713913958892736
0364,3.8759689778089523,1.0
0365,0.9333966115696035,0.8698165971662073
0366,3.8565891340028857,0.9991426093570349
0367,3.827519368293675,0.9978565233925825
0373,3.8753145890582097,0.9999710489518201
0375,0.9585179111074593,0.8709279976180592
0378,0.9600933384191768,0.8709976966646178
0379,3.8678940443336307,0.9996427539626435
0380,3.83972559242185,0.9983965433462084
0381,-0.9689922336229007,0.7856523277597348
0382,3.8683987282774335,0.9996650818665936
0383,3.869530225686979,0.9997151408506181
0384,2.9079580718039955,0.9571738812034717
0385,3.8658118695562016,0.9995506357191193
0387,3.86325673033594,0.9994375928855007
0388,3.8759689778089523,1.0
0389,3.62823066134188,0.9890397200014435
0390,0.9689922336229007,0.8713913958892736
0391,0.9689922336229007,0.8713913958892736
0392,3.841019345244223,0.9984537807303336
0395,3.786099426492384,0.996024048843873
0396,0.9689922336229007,0.8713913958892736
0398,3.8312187642318696,0.998020189699379
0399,3.860143106083125,0.9992998419146061
0404,3.754844954020786,0.9946413084814574
0405,3.8724775369704534,0.9998455339095944
0406,3.874223257389675,0.999922766954796
0407,3.825096889983781,0.9977493496580325
0409,2.8837692909746138,0.9561037366473347
0411,3.756019255459042,0.9946932611739174
0412,0.9689922336229007,0.8713913958892736
0413,3.867737014629391,0.9996358067549966
0414,0.9689922336229007,0.8713913958892736
0415,3.850543632157921,0.9988751481346552
0416,3.869364734846781,0.9997078193108109
0417,3.864613603511702,0.9994976227998917
0418,3.8759689778089523,1.0
0419,3.8759689778089523,1.0
0421,-0.7267441860465129,0.7963697107968226
0423,0.7751937955617905,0.8628174894596035
0424,3.8670683149482077,0.999606222571794
0427,3.795891853912714,0.9964572791488291
0428,0.7267441860465129,0.8606740128521859
0430,3.7226891201620482,0.9932186906655909
0433,3.0771301987366773,0.9646582861416153
0435,0.7267441860465129,0.8606740128521859
0436,0.9293342414417038,0.869636872387681
0442,3.794565410204842,0.996398595475476
0451,0.9286175662463481,0.8696051657024934
0454,3.842828420091149,0.998533816661567
0456,0.7267441860465129,0.8606740128521859
0461,2.5117993085877197,0.9396472788165156
0467,0.9333966115696035,0.8698165971662073
0469,0.7267441860465129,0.8606740128521859
0470,-0.908430232558155,0.7883316730399016
0473,0.7267441860465129,0.8606740128521859
0478,3.749887708069277,0.9944219931796298
0480,0.908430232558155,0.868712050609107
0481,0.9689922336229007,0.8713913958892736
0482,0.9353316984970217,0.8699022080432347
0484,0.7267441860465129,0.8606740128521859
0485,0.9657562733216829,0.8712482326052433
0488,0.7267441860465129,0.8606740128521859
0489,3.749887708069277,0.9944219931796298
0494,0.9689922336229007,0.8713913958892736
0496,0.9585179111074593,0.8709279976180592
0497,0.9385475727601289,0.8700444826936258
0498,3.8660954452518492,0.999563181493505
0505,0.9585179111074593,0.8709279976180592
0515,0.0,0.8285218618245043
0516,0.7097672074259376,0.8599229282324768
0520,0.7097672074259376,0.8599229282324768
0522,3.570307953677465,0.9864771406502556
0528,0.9600933384191768,0.8709976966646178
0529,0.7267441860465129,0.8606740128521859
0532,0.7267441860465129,0.8606740128521859
0536,0.9333966115696035,0.8698165971662073
0544,-16.972391413550614,0.07764018639204316
0564,-18.41545730010405,0.01379698926959418
0565,0.7267441860465129,0.8606740128521859
0567,0.9585179111074593,0.8709279976180592
0576,0.9286175662463481,0.8696051657024934
0578,-17.901914397208174,0.03651682561658275
0579,0.9600933384191768,0.8709976966646178
0580,0.9657562733216829,0.8712482326052433
0589,-17.085119698193928,0.07265293378991318
0591,0.9286175662463481,0.8696051657024934
0600,-16.894218051272446,0.08109868224046879
0601,0.0,0.8285218618245043
0602,0.9657562733216829,0.8712482326052433
0609,0.9255994852094274,0.8694716416933909
0613,-16.95624154371217,0.07835467859451646
0615,0.9689922336229007,0.8713913958892736
0616,-17.013730997230525,0.07581126699589558
0629,-0.7903548711966912,0.7935554875870728
0635,0.9689922336229007,0.8713913958892736
0637,0.9383067402404799,0.8700338279354691
0638,0.9581440637124738,0.8709114581009421
0644,0.9686651244169009,0.8713769241331925
0646,-17.057251084167724,0.07388587917056645
0647,-17.912686072515477,0.0360402720535118
0648,0.9689922336229007,0.8713913958892736
0651,-18.727314560540247,0.0
0655,0.9286175662463481,0.8696051657024934
0656,-17.73022025175569,0.044112808083518786
0657,-17.004128335047664,0.07623610182870066
0660,-16.94373308872449,0.07890806965234483
0661,-0.9689922336229007,0.7856523277597348
0664,-16.90187056215253,0.0807601247531417
0673,-16.888150623519948,0.08136711349481306
0674,0.9383067402404799,0.8700338279354691
0679,-17.680050229309852,0.046332398098426014
0683,0.9383067402404799,0.8700338279354691
0684,0.9590777417198826,0.8709527652856184
0687,-0.7267441860465129,0.7963697107968226
0690,-16.888150623519948,0.08136711349481306
0691,0.0,0.8285218618245043
0692,-16.89338778477767,0.08113541435920579
0696,0.7751937955617905,0.8628174894596035
0697,-16.88847773272595,0.08135264173873186
0703,0.9689922336229007,0.8713913958892736
0704,0.9286175662463481,0.8696051657024934
0705,0.9689922336229007,0.8713913958892736
0709,0.9689922336229007,0.8713913958892736
0711,0.9689922336229007,0.8713913958892736
0715,-17.92523377733507,0.035485144529747215
0718,-0.9689922336229007,0.7856523277597348
0722,0.0,0.8285218618245043
0723,-16.888150623519948,0.08136711349481306
0724,-0.7267441860465129,0.7963697107968226
0725,0.9689922336229007,0.8713913958892736
0729,-0.9689922336229007,0.7856523277597348
0730,-16.891642064358447,0.08121264740440742
0733,-16.888150623519948,0.08136711349481306
0734,-16.89338778477767,0.08113541435920579
0736,-16.88864128732892,0.0813454058606926
0740,0.9689922336229007,0.8713913958892736
0741,-17.967242349180374,0.03362662818746305
0742,0.908430232558155,0.868712050609107
0754,-0.7020905105102337,0.797460422926963
0773,-16.890674038426035,0.08125547418799264
0774,0.9689922336229007,0.8713913958892736
0793,-16.951440408998263,0.07856708732291039
0797,0.0,0.8285218618245043
0807,0.7182556967362808,0.8602984705423339
